***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "20-29-42-23-08-2017"
}
---SESSION HEADER---
Time; Position; Rotation.X; Rotation.Y; FPS; Input;
73783.9242;(1.0000, 4.0000, 5.4000);68.4424;62.6511;165.8430;;
73783.9357;(1.0000, 4.0000, 5.4000);68.7553;62.6028;165.5401;;
73783.9482;(1.0000, 4.0000, 5.4000);69.0568;62.5213;166.4764;;
73783.9547;(1.0000, 4.0000, 5.4000);69.2439;62.4694;166.5938;;
73783.9677;(1.0000, 4.0000, 5.4000);69.8898;62.3075;162.5960;;
73783.9747;(1.0000, 4.0000, 5.4000);70.3575;62.2458;163.2780;;
73783.9881;(1.0000, 4.0000, 5.4000);72.3258;62.1262;158.7744;;
73783.9941;(1.0000, 4.0000, 5.4000);73.7449;62.0950;157.7592;;
73784.0066;(1.0000, 4.0000, 5.4000);77.2631;61.9796;157.1721;;
73784.0186;(1.0000, 4.0000, 5.4000);81.0789;61.7312;159.8236;;
73784.0251;(1.0000, 4.0000, 5.4000);83.3264;61.4938;160.4315;;
73784.0366;(1.0000, 4.0000, 5.4000);88.0721;60.8068;162.5144;;
73784.0486;(1.0000, 4.0000, 5.4000);93.1374;59.8097;164.1465;;
73784.0551;(1.0000, 4.0000, 5.4000);96.1387;59.0810;162.6932;;
73784.0676;(1.0000, 4.0000, 5.4000);102.2383;57.2813;160.8949;;
73784.0746;(1.0000, 4.0000, 5.4000);105.0208;56.3295;161.5975;;
73784.0861;(1.0000, 4.0000, 5.4000);111.2068;53.8478;159.9161;;
73784.0981;(1.0000, 4.0000, 5.4000);116.5014;51.2348;162.1490;;
73784.1041;(1.0000, 4.0000, 5.4000);119.1567;49.7727;162.7642;;
73784.1166;(1.0000, 4.0000, 5.4000);124.3757;46.6039;163.2808;;
73784.1236;(1.0000, 4.0000, 5.4000);126.9875;44.9167;162.9451;;
73784.1362;(1.0000, 4.0000, 5.4000);132.6519;41.1838;159.5154;;
73784.1492;(1.0000, 4.0000, 5.4000);137.8702;37.8972;158.9809;;
73784.1547;(1.0000, 4.0000, 5.4000);140.3116;36.4640;159.9281;;
73784.1682;(1.0000, 4.0000, 5.4000);145.4819;33.7000;159.9688;;
73784.1742;(1.0000, 4.0000, 5.4000);148.3226;32.3970;158.7938;;
73784.1877;(1.0000, 4.0000, 5.4000);153.9418;30.1913;156.8941;;
73784.1942;(1.0000, 4.0000, 5.4000);156.4212;29.3642;157.9418;;
73784.2067;(1.0000, 4.0000, 5.4000);162.3608;27.7551;155.0329;;
73784.2197;(1.0000, 4.0000, 5.4000);167.6204;26.6887;156.8158;;
73784.2260;(1.0000, 4.0000, 5.4000);170.4760;26.2507;156.9784;;
73784.2380;(1.0000, 4.0000, 5.4000);176.5865;25.7019;156.9694;;
73784.2440;(1.0000, 4.0000, 5.4000);179.3736;25.5875;158.7746;;
73784.2566;(1.0000, 4.0000, 5.4000);185.8398;25.6438;158.4091;;
73784.2681;(1.0000, 4.0000, 5.4000);191.5124;25.9049;160.2698;;
73784.2746;(1.0000, 4.0000, 5.4000);193.8010;26.0182;161.9138;;
73784.2861;(1.0000, 4.0000, 5.4000);198.1015;26.2297;161.8897;;
73784.2976;(1.0000, 4.0000, 5.4000);201.2743;26.3845;163.9682;;
73784.3036;(1.0000, 4.0000, 5.4000);202.5665;26.4472;165.5385;;
73784.3146;(1.0000, 4.0000, 5.4000);204.8625;26.5581;167.2074;;
73784.3261;(1.0000, 4.0000, 5.4000);206.7130;26.6469;168.3883;;
73784.3381;(1.0000, 4.0000, 5.4000);208.2022;26.7179;169.3408;;
73784.3441;(1.0000, 4.0000, 5.4000);208.8632;26.7493;169.0015;;
73784.3556;(1.0000, 4.0000, 5.4000);209.9743;26.8017;168.5367;;
73784.3676;(1.0000, 4.0000, 5.4000);210.8306;26.8419;169.1607;;
73784.3736;(1.0000, 4.0000, 5.4000);211.2014;26.8593;169.0811;;
73784.3851;(1.0000, 4.0000, 5.4000);211.8098;26.8876;170.0241;;
73784.3972;(1.0000, 4.0000, 5.4000);212.3187;26.9111;169.3633;;
73784.4087;(1.0000, 4.0000, 5.4000);212.7240;26.9297;168.8207;;
73784.4147;(1.0000, 4.0000, 5.4000);212.8817;26.9369;169.8650;;
73784.4262;(1.0000, 4.0000, 5.4000);213.1729;26.9502;169.0540;;
73784.4377;(1.0000, 4.0000, 5.4000);213.3936;26.9602;169.9423;;
73784.4487;(1.0000, 4.0000, 5.4000);213.5638;26.9678;172.1410;;
73784.4547;(1.0000, 4.0000, 5.4000);213.6366;26.9711;173.0819;;
73784.4667;(1.0000, 4.0000, 5.4000);213.7723;26.9771;171.7973;;
73784.4777;(1.0000, 4.0000, 5.4000);213.8757;26.9817;172.3532;;
73784.4837;(1.0000, 4.0000, 5.4000);213.9181;26.9836;173.0863;;
73784.4953;(1.0000, 4.0000, 5.4000);213.9957;26.9870;172.0134;;
73784.5083;(1.0000, 4.0000, 5.4000);214.0584;26.9898;170.5591;;
73784.5153;(1.0000, 4.0000, 5.4000);214.0869;26.9910;168.5730;;
73784.5278;(1.0000, 4.0000, 5.4000);213.6939;26.9128;165.2688;;
73784.5343;(1.0000, 4.0000, 5.4000);213.4151;26.9004;165.4828;;
73784.5468;(1.0000, 4.0000, 5.4000);212.4682;26.9692;163.1565;;
73784.5593;(1.0000, 4.0000, 5.4000);211.1054;27.1886;162.4573;;
73784.5663;(1.0000, 4.0000, 5.4000);210.2567;27.3506;162.3313;;
73784.5768;(1.0000, 4.0000, 5.4000);208.3318;27.7213;163.7592;;
73784.5863;(0.9946, 4.0000, 5.3900);206.7779;27.9799;173.2957;;
73784.5998;(0.9846, 4.0000, 5.3701);203.8741;28.3267;167.7279;;
73784.6068;(0.9714, 4.0000, 5.3404);202.4043;28.4681;166.2209;;
73784.6138;(0.9553, 4.0000, 5.3013);200.7641;28.5993;163.9238;;
73784.6273;(0.9370, 4.0000, 5.2531);197.1690;28.8174;159.5547;;
73784.6339;(0.9192, 4.0000, 5.1953);195.3646;28.9006;158.7671;;
73784.6474;(0.9010, 4.0000, 5.1290);191.5128;28.9922;156.5265;;
73784.6539;(0.8856, 4.0000, 5.0538);189.6463;28.9812;156.4730;;
73784.6669;(0.8715, 4.0000, 4.9707);185.7996;28.8894;154.6489;;
73784.6794;(0.8623, 4.0000, 4.8797);182.5797;28.7593;155.7020;;
73784.6854;(0.8578, 4.0000, 4.7815);181.1581;28.6632;156.6162;;
73784.7059;(0.8557, 4.0000, 4.6767);178.3740;28.4242;154.7515;;
73784.7194;(0.8622, 4.0000, 4.4490);175.2483;28.1003;140.9537;;
73784.7259;(0.8723, 4.0000, 4.3271);174.4690;27.9996;141.4972;;
73784.7384;(0.8835, 4.0000, 4.2114);173.3428;27.7764;144.1574;;
73784.7444;(0.8977, 4.0000, 4.0904);172.9447;27.6559;145.9785;;
73784.7574;(0.9119, 4.0000, 3.9755);172.3638;27.3627;146.5679;;
73784.7644;(0.9280, 4.0000, 3.8552);172.2161;27.2338;148.3207;;
73784.7770;(0.9436, 4.0000, 3.7410);172.1640;26.9769;147.8893;;
73784.7845;(0.9601, 4.0000, 3.6212);172.2308;26.8718;149.9280;;
73784.7975;(0.9756, 4.0000, 3.5074);172.6177;26.6119;148.5351;;
73784.8035;(0.9911, 4.0000, 3.3878);172.8780;26.4989;150.0115;;
73784.8160;(1.0053, 4.0000, 3.2742);173.6079;26.2710;151.8351;;
73784.8290;(1.0187, 4.0000, 3.1548);174.7657;26.0261;153.1530;;
73784.8350;(1.0291, 4.0000, 3.0411);175.5388;25.8920;153.2767;;
73784.8485;(1.0384, 4.0000, 2.9215);177.6016;25.6262;152.3515;;
73784.8545;(1.0437, 4.0000, 2.7964);178.6914;25.5119;153.5277;;
73784.8675;(1.0464, 4.0000, 2.6774);181.3810;25.2851;153.6330;;
73784.8745;(1.0434, 4.0000, 2.5530);182.7682;25.1982;154.7948;;
73784.8900;(1.0377, 4.0000, 2.4349);187.0253;25.0073;147.7485;;
73784.8965;(1.0239, 4.0000, 2.3234);188.8668;24.9460;148.1555;;
73784.9095;(1.0075, 4.0000, 2.2180);192.6264;24.8580;149.5999;;
73784.9156;(0.9853, 4.0000, 2.1191);194.7029;24.8266;149.7457;;
73784.9571;(0.9609, 4.0000, 2.0259);198.6972;24.8105;152.0428;;
73784.9641;(0.8521, 4.0000, 1.7044);216.4055;25.1259;105.6284;;
73784.9761;(0.8079, 4.0000, 1.6444);218.9470;25.1668;111.6035;;
73784.9886;(0.7634, 4.0000, 1.5894);220.6505;25.1933;119.8505;;
73784.9946;(0.7196, 4.0000, 1.5383);221.4804;25.2061;122.4943;;
73785.0066;(0.6772, 4.0000, 1.4905);222.7451;25.2256;129.0832;;
73785.0181;(0.6360, 4.0000, 1.4459);223.7596;25.2412;134.8181;;
73785.0241;(0.5962, 4.0000, 1.4043);224.1499;25.2471;138.3892;;
73785.0356;(0.5580, 4.0000, 1.3650);224.8740;25.2581;143.0496;;
73785.0466;(0.5213, 4.0000, 1.3281);225.4053;25.2662;149.1259;;
73785.0587;(0.4861, 4.0000, 1.2934);225.8784;25.2733;151.8140;;
73785.0662;(0.4524, 4.0000, 1.2607);226.0593;25.2760;154.3234;;
73785.0757;(0.4202, 4.0000, 1.2297);226.3808;25.2808;158.1825;;
73785.0877;(0.3896, 4.0000, 1.2005);226.6504;25.2848;159.6457;;
73785.0937;(0.3603, 4.0000, 1.1728);226.7542;25.2864;161.6321;;
73785.1037;(0.3324, 4.0000, 1.1466);226.9506;25.2893;162.0301;;
73785.1157;(0.3059, 4.0000, 1.1218);227.0788;25.2911;167.9812;;
73785.1282;(0.2806, 4.0000, 1.0983);227.2172;25.2930;167.5884;;
73785.1362;(0.2565, 4.0000, 1.0760);227.2972;25.2819;166.0839;;
73785.1472;(0.2336, 4.0000, 1.0549);227.5170;25.2044;162.0966;;
73785.1592;(0.2118, 4.0000, 1.0349);227.6978;25.1250;164.7251;;
73785.1652;(0.1910, 4.0000, 1.0160);227.7838;25.0785;165.0327;;
73785.1752;(0.1712, 4.0000, 0.9980);227.9108;25.0101;170.1075;;
73785.1872;(0.1524, 4.0000, 0.9810);228.0282;24.9470;170.2495;;
73785.1937;(0.1344, 4.0000, 0.9649);228.0802;24.9080;169.5297;;
73785.2078;(0.1174, 4.0000, 0.9496);228.1012;24.7551;162.8754;;
73785.2143;(0.1012, 4.0000, 0.9351);228.0336;24.6685;162.5878;;
73785.2273;(0.0858, 4.0000, 0.9212);227.6439;24.4270;160.7795;;
73785.2358;(0.0713, 4.0000, 0.9080);227.3349;24.3022;161.2540;;
73785.2478;(0.0576, 4.0000, 0.8954);226.2082;23.9205;155.4435;;
73785.2543;(0.0448, 4.0000, 0.8831);225.6896;23.7646;156.5145;;
73785.2683;(0.0328, 4.0000, 0.8713);224.5757;23.4468;155.9476;;
73785.2738;(0.0215, 4.0000, 0.8600);224.0508;23.2966;154.1612;;
73785.2853;(0.0110, 4.0000, 0.8490);223.5034;23.1037;156.7802;;
73785.2998;(0.0010, 4.0000, 0.8386);223.5907;23.0159;159.7041;;
73785.3073;(-0.0084, 4.0000, 0.8286);224.4570;23.0598;154.3535;;
73785.3138;(-0.0175, 4.0000, 0.8193);225.7012;23.1582;152.5408;;
73785.3273;(-0.0264, 4.0000, 0.8107);229.5012;23.4518;151.6794;;
73785.3384;(-0.0353, 4.0000, 0.8031);234.7410;23.8020;155.3428;;
73785.3449;(-0.0445, 4.0000, 0.7966);238.1670;24.0076;156.6896;;
73785.3574;(-0.0535, 4.0000, 0.7910);247.7778;24.5191;155.8774;;
73785.3659;(-0.0628, 4.0000, 0.7872);253.1739;24.7707;156.2665;;
73785.3784;(-0.0720, 4.0000, 0.7844);268.4634;25.3208;151.4422;;
73785.3849;(-0.0811, 4.0000, 0.7842);274.7907;25.4617;152.8980;;
73785.3984;(-0.0897, 4.0000, 0.7849);288.8583;25.4797;154.4079;;
73785.4049;(-0.0975, 4.0000, 0.7876);297.7372;25.3019;151.8385;;
73785.4174;(-0.1044, 4.0000, 0.7912);312.1639;24.7118;153.1983;;
73785.4239;(-0.1098, 4.0000, 0.7962);319.2954;24.2889;153.4812;;
73785.4379;(-0.1144, 4.0000, 0.8015);334.5602;22.9392;150.7344;;
73785.4439;(-0.1173, 4.0000, 0.8075);340.7318;22.2022;151.7115;;
73785.4574;(-0.1194, 4.0000, 0.8135);352.7645;20.4858;151.5632;;
73785.4654;(-0.1202, 4.0000, 0.8195);357.7120;19.7029;152.7080;;
73785.4774;(-0.1204, 4.0000, 0.8253);7.9252;17.9960;149.8491;;
73785.4840;(-0.1196, 4.0000, 0.8306);11.2488;17.4304;151.8531;;
73785.4985;(-0.1186, 4.0000, 0.8357);17.4383;16.3790;152.7651;;
73785.5055;(-0.1172, 4.0000, 0.8404);20.6811;15.8212;149.0899;;
73785.5180;(-0.1155, 4.0000, 0.8448);24.9135;15.0693;148.4380;;
73785.5240;(-0.1136, 4.0000, 0.8488);26.3241;14.8033;150.1870;;
73785.5380;(-0.1118, 4.0000, 0.8526);28.7748;14.2879;149.0190;;
73785.5440;(-0.1098, 4.0000, 0.8561);29.5195;14.1104;151.0477;;
73785.5560;(-0.1080, 4.0000, 0.8594);30.6813;13.7567;151.8134;;
73785.5640;(-0.1061, 4.0000, 0.8625);31.0302;13.6214;154.3363;;
73785.5760;(-0.1044, 4.0000, 0.8655);31.6913;13.2990;151.3082;;
73785.5880;(-0.1026, 4.0000, 0.8682);32.0725;13.0718;153.7258;;
73785.5940;(-0.1010, 4.0000, 0.8709);32.2059;12.9737;155.9383;;
73785.6040;(-0.0994, 4.0000, 0.8733);32.3936;12.8088;161.9399;;
73785.6160;(-0.0979, 4.0000, 0.8757);32.4813;12.6163;163.6273;;
73785.6301;(-0.0965, 4.0000, 0.8779);32.3698;12.3865;164.2543;;
73785.6372;(-0.0952, 4.0000, 0.8801);32.1334;12.2036;159.5955;;
73785.6491;(-0.0939, 4.0000, 0.8821);31.4529;11.8539;159.0010;;
73785.6551;(-0.0927, 4.0000, 0.8840);30.9690;11.6517;159.6387;;
73785.6686;(-0.0916, 4.0000, 0.8859);29.3048;11.0674;155.1643;;
73785.6746;(-0.0906, 4.0000, 0.8877);28.5335;10.8228;157.4892;;
73785.6871;(-0.0896, 4.0000, 0.8894);26.5309;10.2491;158.9288;;
73785.6976;(-0.0888, 4.0000, 0.8911);24.1305;9.6747;159.1711;;
73785.7046;(-0.0881, 4.0000, 0.8927);23.3166;9.5063;164.8883;;
73785.7171;(-0.0874, 4.0000, 0.8942);20.2852;9.0266;161.6120;;
73785.7311;(-0.0869, 4.0000, 0.8957);17.4449;8.6951;162.7009;;
73785.7381;(-0.0864, 4.0000, 0.8972);15.3788;8.5224;157.9018;;
73785.7441;(-0.0860, 4.0000, 0.8985);13.5685;8.4178;156.1209;;
73785.7566;(-0.0857, 4.0000, 0.8999);10.1565;8.3273;155.5501;;
73785.7647;(-0.0855, 4.0000, 0.9011);8.5849;8.3244;156.9641;;
73785.7772;(-0.0853, 4.0000, 0.9024);4.6041;8.4396;153.1518;;
73785.7892;(-0.0852, 4.0000, 0.9035);1.4116;8.6483;155.5337;;
73785.7977;(-0.0852, 4.0000, 0.9046);359.8619;8.7846;156.5140;;
